100 1 6

0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 4.143100651457329e-11 7.413003886199662e-11 7.003040042002588e-11 

0.0 0.0 0.0 1.4455696444620283e-10 1.981646187529152e-10 1.963662154199687e-10 

0.0 0.0 0.0 4.0466833586059425e-10 3.933357941822102e-10 3.882250955128089e-10 

0.0 0.0 0.0 8.147564248822827e-10 7.031231424712488e-10 6.944579799198209e-10 

0.0 0.0 0.0 1.5862130085620563e-9 1.5831700296849513e-9 1.5378660423068968e-9 

0.0 0.0 0.0 2.3522082541833315e-9 2.4490367239494643e-9 2.5006360863771676e-9 

0.0 0.0 0.0 3.964216310543094e-9 4.076595177100804e-9 4.5939981205306855e-9 

0.0 0.0 0.0 7.375312075336677e-9 7.489725025029835e-9 7.466682967457424e-9 

0.0 0.0 0.0 1.035059062418134e-8 1.0904564625680506e-8 1.0148014137090834e-8 

0.0 0.0 0.0 1.6112860374361916e-8 1.606487322631363e-8 1.6419481765726603e-8 

0.0 0.0 0.0 3.273324888649612e-8 2.981471057174731e-8 3.029604237722431e-8 

0.0 0.0 0.0 4.58449988330036e-8 4.06460094112703e-8 3.858776922369086e-8 

0.0 0.0 0.0 6.767916951755349e-8 5.7366183817846694e-8 5.6919372137323405e-8 

0.0 0.0 0.0 1.1969685325208533e-7 9.466083123300892e-8 9.50233125924548e-8 

0.0 0.0 0.0 2.0077776825230984e-7 1.6794186086281037e-7 1.677707031090232e-7 

0.0 0.0 0.0 3.8524214519620695e-7 3.8400258699293115e-7 3.839166465514369e-7 

0.0 0.0 0.0 8.359898703270219e-7 8.652235861924535e-7 8.686762428235253e-7 

0.0 0.0 0.0 1.2948134703720546e-6 1.3666360896128858e-6 1.3642847441208463e-6 

0.0 0.0 0.0 1.496599150823938e-6 1.5000272347508675e-6 1.5013090117148834e-6 

0.0 0.0 0.0 1.4643435748608773e-6 1.528660347082951e-6 1.5231789491977372e-6 

0.0 0.0 0.0 1.895336175770314e-6 1.9590520061946467e-6 1.964515670292304e-6 

0.0 0.0 0.0 2.8507460196588657e-6 2.94310887263738e-6 2.9490440050316175e-6 

0.0 0.0 0.0 4.422884383030198e-6 4.381344382042894e-6 4.399043439571757e-6 

0.0 0.0 0.0 4.181597504547923e-6 4.034114899923925e-6 4.075911259908552e-6 

0.0 0.0 0.0 2.4832285235416933e-6 2.4065626677231164e-6 2.3960973288244966e-6 

0.0 0.0 0.0 2.542481959958334e-6 2.4759218353853233e-6 2.443881455768066e-6 

0.0 0.0 0.0 2.6014938960563373e-6 2.591088617081971e-6 2.5166894261825953e-6 

0.0 0.0 0.0 1.5390510247007658e-6 1.495604561100804e-6 1.5315608079067273e-6 

0.0 0.0 0.0 1.519159072475614e-6 1.5002053210061448e-6 1.5190109843978787e-6 

0.0 0.0 0.0 2.0390210010182147e-6 2.082970087009358e-6 2.0411973682307113e-6 

0.0 0.0 0.0 1.484438029762375e-6 1.5530293806292958e-6 1.5538424297762243e-6 

0.0 0.0 0.0 1.1388195183432127e-6 1.2104409906105576e-6 1.2369014585733237e-6 

0.0 0.0 0.0 1.4698185062235753e-6 1.55123531052427e-6 1.5411557713603792e-6 

0.0 0.0 0.0 1.1957183097596902e-6 1.2547389973037614e-6 1.262640146213588e-6 

0.0 0.0 0.0 1.0689836026779782e-6 1.1070735385584887e-6 1.1059233802711801e-6 

0.0 0.0 0.0 1.4159190308970022e-6 1.4570656582948047e-6 1.4551120895118654e-6 

0.0 0.0 0.0 1.360288551008884e-6 1.4558882557752003e-6 1.4488464892839957e-6 

0.0 0.0 0.0 1.6649224544972997e-6 1.6215571349043468e-6 1.6327585120648845e-6 

0.0 0.0 0.0 2.3812929304552243e-6 2.3165122250322503e-6 2.309568205075278e-6 

0.0 0.0 0.0 2.200374153870766e-6 2.167725938653999e-6 2.166948059023481e-6 

0.0 0.0 0.0 3.0172065994552654e-6 2.8024623914214013e-6 2.8086582734291374e-6 

0.0 0.0 0.0 3.2343713241360937e-6 3.1615704053143285e-6 3.154152995134306e-6 

0.0 0.0 0.0 4.108395073477631e-6 3.982877016133876e-6 3.985575346567574e-6 

0.0 0.0 0.0 4.879469738529522e-6 4.851480867156163e-6 4.848542783772756e-6 

0.0 0.0 0.0 4.694484203400628e-6 4.617269186304831e-6 4.610324900876407e-6 

0.0 0.0 0.0 3.7189992073541077e-6 3.666938941818472e-6 3.6616434440395203e-6 

0.0 0.0 0.0 2.8483986077329383e-6 2.8437256696061404e-6 2.854641631347071e-6 

0.0 0.0 0.0 2.9701681843848847e-6 3.0475590925814264e-6 3.0547586384111443e-6 

0.0 0.0 0.0 3.33431374091399e-6 3.3859283530610396e-6 3.390073350030393e-6 

0.0 0.0 0.0 2.9340773277484375e-6 2.9366543000501626e-6 2.9435462433469925e-6 

0.0 0.0 0.0 2.4233842231940125e-6 2.5265964060808175e-6 2.488440178524767e-6 

0.0 0.0 0.0 2.6689401254113676e-6 2.7432156660065676e-6 2.780309796489308e-6 

0.0 0.0 0.0 2.9331388770316932e-6 2.991040789454306e-6 3.0032892638897495e-6 

0.0 0.0 0.0 3.4219840205870168e-6 3.481339205910494e-6 3.4629296719395807e-6 

0.0 0.0 0.0 3.346511968725653e-6 3.338370189063649e-6 3.3332668143210823e-6 

0.0 0.0 0.0 3.2618849409054914e-6 3.1934353275760384e-6 3.186329311718799e-6 

0.0 0.0 0.0 3.849819259266123e-6 3.6777340152629705e-6 3.6976699436043865e-6 

0.0 0.0 0.0 6.428684389373728e-6 6.210243793448601e-6 6.21894317655238e-6 

0.0 0.0 0.0 8.766108586070706e-6 8.646191561132283e-6 8.709780089283147e-6 

0.0 0.0 0.0 8.650323392456579e-6 8.736309391665618e-6 8.742308994552913e-6 

0.0 0.0 0.0 9.052858564030396e-6 9.238736871971898e-6 9.219326332615858e-6 

0.0 0.0 0.0 1.1513682809799565e-5 1.1609932198788861e-5 1.1620167758420849e-5 

0.0 0.0 0.0 1.5500739295096455e-5 1.586644913845971e-5 1.584823914431034e-5 

0.0 0.0 0.0 2.3272225463353035e-5 2.3431579938734076e-5 2.3357340137325847e-5 

0.0 0.0 0.0 3.254431075538949e-5 3.2915955907214724e-5 3.297409542245051e-5 

0.0 0.0 0.0 4.42476778615171e-5 4.464096130661709e-5 4.455168775971053e-5 

0.0 0.0 0.0 4.5628040678195917e-5 4.549566630635102e-5 4.5565120652816664e-5 

0.0 0.0 0.0 3.14840349611401e-5 3.180957536239186e-5 3.180378699786131e-5 

0.0 0.0 0.0 3.0970179742504026e-5 3.0251210583476562e-5 3.0403761967366797e-5 

0.0 0.0 0.0 3.3552860534902735e-5 3.3197395537009545e-5 3.321416209827639e-5 

0.0 0.0 0.0 3.412713236495779e-5 3.466251810013248e-5 3.4567675609612874e-5 

0.0 0.0 0.0 3.9581696380515386e-5 3.9262442003773044e-5 3.9254228171006964e-5 

0.0 0.0 0.0 3.762843781121754e-5 3.7107451210862905e-5 3.709874169237982e-5 

0.0 0.0 0.0 3.438218163139734e-5 3.447109980446998e-5 3.448563714143205e-5 

0.0 0.0 0.0 3.374864290451075e-5 3.362043475876354e-5 3.362143923126469e-5 

0.0 0.0 0.0 4.27363474385362e-5 4.405546629374195e-5 4.4044471261565565e-5 

0.0 0.0 0.0 8.572545680149628e-5 8.61923024912095e-5 8.621191700991824e-5 

0.0 0.0 0.0 0.00011008336477695262 0.00010824601112900544 0.00010823413306053658 

0.0 0.0 0.0 0.00010771390758734893 0.0001074093400758193 0.00010744134449690533 

0.0 0.0 0.0 0.00010121164290168995 0.00010223675927222664 0.00010225917556150831 

0.0 0.0 0.0 8.4044937551607e-5 8.408645622689938e-5 8.408322513754664e-5 
