400 1 6

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 

-0.0 -0.0 -0.0 -0.0011952354539936296 -0.0011952354540056365 -0.0011952354540055825 

-0.0 -0.0 -0.0 -0.06601822241113137 -0.06071487921933721 -0.06071487818236735 

-0.0 -0.0 -0.0 -0.2880572829311116 -0.27782087432668795 -0.2778208723251533 

-0.0 -0.0 -0.0 -0.7060784090705678 -0.6931402025831241 -0.6931402000533037 

-0.0 -0.0 -0.0 -1.184608126856611 -1.1631217733815986 -1.1631217691803526 

-0.0 -0.0 -0.0 -1.7134025156563855 -1.7096329510475026 -1.7093037282464558 

-0.0 -0.0 -0.0 -2.2933865180166393 -2.3217937583312516 -2.3217978242617714 

-0.0 -0.0 -0.0 -3.152204140446709 -3.174331985639734 -3.1747001474645615 

-0.0 -0.0 -0.0 -4.720290623496884 -4.724104441157335 -4.726932957453545 

-0.0 -0.0 -0.0 -6.888232597087483 -6.860872066729491 -6.858746901268861 

-0.0 -0.0 -0.0 -8.803901996025832 -8.840421488097645 -8.839292003123157 

-0.0 -0.0 -0.0 -9.867803349455487 -9.9531408284209 -9.954063091511689 

-0.0 -0.0 -0.0 -10.372397358113648 -10.460948188899085 -10.459844589008192 

-0.0 -0.0 -0.0 -10.78684232001457 -10.79010927944517 -10.79362452931794 

-0.0 -0.0 -0.0 -11.171319169428955 -11.06371698805854 -11.062301672041292 

-0.0 -0.0 -0.0 -11.276916757792861 -11.081506417560087 -11.080121294205233 

-0.0 -0.0 -0.0 -10.416567243971858 -10.299670707684612 -10.302606250607527 

-0.0 -0.0 -0.0 -8.23599086098977 -8.307416070948353 -8.302984236302935 

-0.0 -0.0 -0.0 -5.603717851466758 -5.7612056152861015 -5.762729723877603 

-0.0 -0.0 -0.0 -3.9547626978135333 -4.010519485220551 -4.010059294577985 

-0.0 -0.0 -0.0 -3.4369998109704847 -3.453866369607778 -3.4532983758252436 

-0.0 -0.0 -0.0 -3.456136061181647 -3.4575497750400443 -3.460491634089917 

-0.0 -0.0 -0.0 -3.592755747862055 -3.5853398174054782 -3.5851750865759655 

-0.0 -0.0 -0.0 -3.932768053182192 -3.8380102410744072 -3.8362409532074935 

-0.0 -0.0 -0.0 -4.080763315875742 -4.032977827503957 -4.03324178089228 

-0.0 -0.0 -0.0 -3.989714030846332 -3.9945561209560436 -3.993344771684627 

-0.0 -0.0 -0.0 -3.8885287237367874 -3.929062971039297 -3.923844609423524 

-0.0 -0.0 -0.0 -3.9781350199262295 -3.996174472006425 -3.994834866660046 

-0.0 -0.0 -0.0 -3.9214393841556623 -3.894561154731574 -3.8940362562137913 

-0.0 -0.0 -0.0 -3.5197284285164816 -3.4858072816535723 -3.4859801978556324 

-0.0 -0.0 -0.0 -3.170290366428199 -3.1364094181190145 -3.1419971973651117 

-0.0 -0.0 -0.0 -3.2729143844305746 -3.2271831974976215 -3.2347607284239253 

-0.0 -0.0 -0.0 -3.6306938226010748 -3.5844542477937407 -3.584763399562082 

-0.0 -0.0 -0.0 -3.9561429953632206 -3.9507544353766293 -3.9508746233585934 

-0.0 -0.0 -0.0 -4.489435083494952 -4.484201862169938 -4.486875318108227 

-0.0 -0.0 -0.0 -5.101346317889384 -5.105414758173889 -5.1139285730275486 

-0.0 -0.0 -0.0 -5.261926835725085 -5.277506699630789 -5.279494473539164 

-0.0 -0.0 -0.0 -4.587782381817624 -4.6381528738777735 -4.636175697798247 

-0.0 -0.0 -0.0 -3.691626189133806 -3.7236454949046744 -3.723892457539239 

-0.0 -0.0 -0.0 -2.9497776619616918 -2.97438045212082 -2.970403188619203 

-0.0 -0.0 -0.0 -2.4883644467650523 -2.505207215412352 -2.5003948214491603 

-0.0 -0.0 -0.0 -2.0547653657863942 -2.068438009761899 -2.066643235434849 

-0.0 -0.0 -0.0 -1.6883836477019396 -1.7051159421725826 -1.7071959616421037 

-0.0 -0.0 -0.0 -1.4129693099092044 -1.4303697475195294 -1.4306918361776746 

-0.0 -0.0 -0.0 -1.2142943242894289 -1.2298086574880562 -1.2305806088040747 

-0.0 -0.0 -0.0 -1.097214365711322 -1.1144363679340783 -1.1126450443089217 

-0.0 -0.0 -0.0 -1.051748687730634 -1.0638866877747888 -1.0638368410574885 

-0.0 -0.0 -0.0 -1.0763941267651904 -1.0768649950776856 -1.0766713879607623 

-0.0 -0.0 -0.0 -1.1018244783450075 -1.092025835446796 -1.093782091531424 

-0.0 -0.0 -0.0 -1.0421687066134537 -1.0266556982793698 -1.0294517450961773 

-0.0 -0.0 -0.0 -0.8633978721011704 -0.8394377986900473 -0.8423174705301842 

-0.0 -0.0 -0.0 -0.6443993417753954 -0.6196398547879667 -0.6201902472724139 

-0.0 -0.0 -0.0 -0.5039733954588735 -0.47741599153434877 -0.47579253988167475 

-0.0 -0.0 -0.0 -0.4569567716611673 -0.43538994275260484 -0.4359151321244468 

-0.0 -0.0 -0.0 -0.45295876311975686 -0.441586576335954 -0.44126865340350807 

